t_sec, t_nanosec, x, y, orientation_x, orientation_y, orientation_z, orientation_w, longitudinal_velocity_mps, lateral_velocity_mps, acceleration_mps2, heading_rate_rps, front_wheel_angle_rad, rear_wheel_angle_rad
0, 0, -79.7847, -302.064, -0.0109765, -0.00269256, 0.919315, -0.393359, 4.02224, 0, 0, 0.00136317, -0.486249, -0
0, 0, -80.2997, -302.336, -0.0110603, -0.00357884, 0.938949, -0.34386, 4.60425, 0, 0, -0.0113317, -0.486249, -0
0, 0, -80.796, -302.538, -0.0110767, -0.00453662, 0.954719, -0.297269, 4.93357, 0, 0, -0.0128378, -0.486249, -0
0, 0, -81.3553, -302.704, -0.011075, -0.00577746, 0.969401, -0.245165, 5.35472, 0, 0, -0.010358, -0.486249, -0
0, 0, -81.9596, -302.824, -0.0022415, -0.0165635, 0.981395, -0.191272, 5.60736, 0, 0, -0.253725, -0.486249, -0
0, 0, -82.4819, -302.89, 0.00477568, -0.0272275, 0.98858, -0.148142, 5.78703, 0, 0, -0.14842, -0.486249, -0
0, 0, -83.1372, -302.886, 0.0187993, -0.0143414, 0.995481, -0.0919681, 5.88988, 0, 0, -0.239456, -0.486249, -0
0, 0, -83.6863, -302.827, 0.0274895, -0.01283, 0.998606, -0.0431852, 6.05368, 0, 0, -0.199807, -0.486249, -0
0, 0, -84.3648, -302.666, 0.0346775, -0.0087995, 0.999098, 0.0228596, 6.23751, 0, 0, -0.135689, -0.498296, -0
0, 0, -85.0324, -302.42, 0.0214867, -0.0124752, 0.99585, 0.087554, 6.38071, 0, 0, 0.281623, -0.387233, -0
0, 0, -85.5234, -302.225, 0.00815643, -0.00672636, 0.992276, 0.123601, 6.5746, 0, 0, 0.287428, -0.31634, -0
0, 0, -86.0938, -301.974, -0.00515186, -0.00441104, 0.987413, 0.158016, 6.98829, 0, 0, 0.280082, -0.247438, -0
0, 0, -86.618, -301.726, -0.0162175, -0.00044218, 0.983139, 0.182136, 7.29183, 0, 0, 0.180444, -0.181481, -0
0, 0, -87.0896, -301.497, -0.0212765, 0.00194327, 0.980265, 0.19653, 7.29183, 0, 0, 0.11657, -0.181481, -0
0, 0, -87.5642, -301.267, -0.0250553, 0.000560818, 0.978004, 0.207073, 7.53854, 0, 0, 0.107751, -0.111733, -0
0, 0, -88.1085, -301.01, -0.0238945, -0.0018684, 0.97653, 0.214045, 7.52871, 0, 0, -0.0812026, -0.0401402, -0
0, 0, -88.5859, -300.788, -0.0208711, -0.00219103, 0.976172, 0.215983, 7.5264, 0, 0, -0.0806427, -0, -0
0, 0, -89.1315, -300.535, -0.017562, -0.00264059, 0.97612, 0.216503, 7.52807, 0, 0, -0.0767502, -0, -0
0, 0, -89.7456, -300.25, -0.0158332, -0.00513634, 0.976156, 0.216432, 7.52547, 0, 0, -0.0100544, 0.0107325, -0
0, 0, -90.2952, -300.007, -0.0159046, -0.00731952, 0.976795, 0.213459, 7.51724, 0, 0, 0.0464813, 0.0853992, -0
0, 0, -90.8527, -299.785, -0.0184498, -0.0062582, 0.978767, 0.204047, 7.4967, 0, 0, 0.060154, 0.124745, -0
0, 0, -91.3443, -299.602, -0.0205457, -0.00625103, 0.980664, 0.194516, 7.4967, 0, 0, 0.0547034, 0.124745, -0
0, 0, -91.9071, -299.396, -0.0222739, -0.00831574, 0.982197, 0.186342, 7.49531, 0, 0, 0.0504443, 0.0550242, -0
0, 0, -92.5459, -299.184, -0.0230378, -0.00894804, 0.984316, 0.174672, 7.48564, 0, 0, -0.000221173, 0.107569, -0
0, 0, -93.1154, -299.004, -0.0214963, -0.0100012, 0.985931, 0.165465, 7.47268, 0, 0, -0.062914, 0.0655428, -0
0, 0, -93.683, -298.818, -0.0186697, -0.0106821, 0.986636, 0.161514, 7.4736, 0, 0, -0.0675523, -0, -0
0, 0, -94.1792, -298.653, -0.0175376, -0.0127441, 0.986788, 0.160563, 7.47186, 0, 0, -0.0130855, -0, -0
0, 0, -94.7464, -298.466, -0.0165745, -0.0155037, 0.986825, 0.160193, 7.46765, 0, 0, -0.0125788, -0, -0
0, 0, -95.2425, -298.303, -0.01637, -0.0160774, 0.986837, 0.160083, 7.46765, 0, 0, -0.0103995, -0, -0
0, 0, -95.871, -298.095, -0.00645695, -0.0105721, 0.987255, 0.158661, 7.45175, 0, 0, -0.688613, -0, -0
0, 0, -96.4114, -297.913, -0.00338906, -0.0106658, 0.987452, 0.157522, 7.1294, 0, 0, 0.0539148, -0.0152591, -0
0, 0, -97.0132, -297.693, -0.00529824, -0.0105089, 0.986391, 0.163996, 7.1283, 0, 0, 0.0103053, -0.0818764, -0
0, 0, -97.6001, -297.442, -0.00511637, -0.0127539, 0.983696, 0.179316, 7.094, 0, 0, -0.0027344, -0.153132, -0
0, 0, -98.1028, -297.189, -0.00445158, -0.0135026, 0.97986, 0.19918, 7.02837, 0, 0, -0.00833504, -0.226584, -0
0, 0, -98.5565, -296.908, -0.011324, -0.00455816, 0.974753, 0.22295, 6.54009, 0, 0, 0.0705376, -0.296144, -0
0, 0, -98.9749, -296.605, -0.00868591, -0.00784875, 0.967275, 0.253462, 6.41163, 0, 0, -0.080471, -0.364462, -0
0, 0, -99.3565, -296.267, -0.0052432, -0.00841531, 0.957764, 0.287384, 6.31262, 0, 0, -0.0750689, -0.434547, -0
0, 0, -99.6962, -295.896, -0.00400927, -0.0107631, 0.945695, 0.324852, 6.31262, 0, 0, 0.00948146, -0.434547, -0
0, 0, -100.077, -295.339, -0.00464577, -0.0110153, 0.923925, 0.382388, 5.99002, 0, 0, -0.00350956, -0.576211, -0
0, 0, -100.325, -294.801, -0.00522529, -0.0104217, 0.898321, 0.439185, 5.76374, 0, 0, -0.00403609, -0.64526, -0
0, 0, -100.461, -294.306, -0.00512968, -0.00910596, 0.870396, 0.492241, 5.52537, 0, 0, -0.021349, -0.68766, -0
0, 0, -100.533, -293.703, -0.00611733, -0.00849913, 0.831905, 0.554819, 5.37508, 0, 0, 0.025054, -0.68766, -0
0, 0, -100.516, -293.169, -0.00738687, -0.00775967, 0.793664, 0.608262, 5.22578, 0, 0, 0.0130333, -0.68766, -0
0, 0, -100.432, -292.657, -0.00850138, -0.00702533, 0.753133, 0.657775, 5.07693, 0, 0, -0.0147628, -0.684604, -0
0, 0, -100.299, -292.167, -0.00829782, -0.00592518, 0.713229, 0.700857, 5.00251, 0, 0, -0.0149612, -0.608563, -0
0, 0, -100.134, -291.692, -0.00816761, -0.00536596, 0.676042, 0.736798, 4.97304, 0, 0, 0.00483022, -0.540605, -0
0, 0, -99.884, -291.093, -0.00803332, -0.00453518, 0.632909, 0.774171, 4.955, 0, 0, -0.0279691, -0.460879, -0
0, 0, -99.5842, -290.464, -0.0064235, -0.00354282, 0.594867, 0.803791, 4.95276, 0, 0, -0.0184686, -0.325998, -0
0, 0, -99.3371, -289.977, -0.0053236, -0.00259655, 0.571922, 0.820286, 4.95265, 0, 0, -0.0258294, -0.248871, -0
0, 0, -99.0788, -289.477, -0.00398284, -0.00194699, 0.554542, 0.832144, 5.08431, 0, 0, -0.0206051, -0.181579, -0
0, 0, -98.8068, -288.94, -0.0023567, -0.00141117, 0.54331, 0.839528, 5.37227, 0, 0, -0.0247964, -0.110523, -0
0, 0, -98.5813, -288.471, -0.00125024, -0.000913181, 0.539717, 0.841845, 5.66267, 0, 0, -0.0177007, -0.0407505, -0
0, 0, -98.299, -287.862, -0.000545278, -0.000479655, 0.538999, 0.842306, 6.26, 0, 0, -0.0123171, -0, -0
0, 0, -98.084, -287.397, -8.85986e-05, -0.000179378, 0.538834, 0.842412, 6.26, 0, 0, -0.0126619, -0, -0
0, 0, -97.8605, -286.914, 0.000435192, 0.000255075, 0.538726, 0.842481, 6.5747, 0, 0, -0.0185668, -0, -0
0, 0, -97.6284, -286.413, 0.00101988, 0.00079108, 0.538671, 0.842515, 6.85703, 0, 0, -0.0196082, -0, -0
0, 0, -97.3944, -285.908, 0.00128638, 0.00137774, 0.538589, 0.842567, 6.95202, 0, 0, -0.00914678, -0, -0
0, 0, -97.1606, -285.403, 0.00133923, 0.00173105, 0.538495, 0.842626, 6.95362, 0, 0, -0.00781542, -0, -0
0, 0, -96.8687, -284.772, 0.000467319, 0.00209949, 0.538662, 0.842519, 6.94541, 0, 0, 0.00983881, -0, -0
0, 0, -96.6354, -284.267, -0.000216421, 0.00322903, 0.538935, 0.842341, 7.01783, 0, 0, -0.0240455, -0, -0
0, 0, -96.3402, -283.627, -0.00217489, 0.0033493, 0.538693, 0.842493, 6.33772, 0, 0, 0.100646, -0, -0
0, 0, -96.1079, -283.117, -0.00551714, -0.000583948, 0.538493, 0.842612, 5.64649, 0, 0, 0.076597, -0, -0
0, 0, -95.8881, -282.636, -0.00391336, -0.00442152, 0.538876, 0.842364, 4.88507, 0, 0, 0.0554669, -0, -0
0, 0, -95.6597, -282.136, -0.00296485, -0.00836227, 0.539087, 0.842203, 3.61276, 0, 0, 0.0212519, -0, -0
0, 0, -95.4322, -281.64, -0.00083958, -0.0115582, 0.539383, 0.841981, 2.28284, 0, 0, 0.0155204, -0, -0
0, 0, -95.2296, -281.137, -0.0014912, -0.0152061, 0.545259, 0.838128, 2.13459, 0, 0, 0.0386474, 0.166334, -0
0, 0, -95.1037, -280.629, -0.00524708, -0.0180584, 0.565598, 0.824467, 2.07148, 0, 0, 0.0355186, 0.311696, -0
0, 0, -95.0712, -280.114, -0.00758525, -0.01687, 0.600008, 0.79978, 1.92258, 0, 0, 0.00382945, 0.526453, -0
0, 0, -95.1637, -279.584, -0.0095666, -0.0162784, 0.649415, 0.7602, 1.69547, 0, 0, 0.00691284, 0.68766, -0
0, 0, -95.3321, -279.048, -0.0102175, -0.0152501, 0.698696, 0.715183, 2.29254, 0, 0, -0.0235072, 0.621579, -0
0, 0, -95.5727, -278.552, -0.00684791, -0.0124715, 0.746234, 0.665532, 2.80283, 0, 0, -0.0459719, 0.68766, -0
0, 0, -95.8563, -278.118, -0.00590964, -0.0101279, 0.787555, 0.616133, 3.30484, 0, 0, -0.0211656, 0.68766, -0
0, 0, -96.2134, -277.697, -0.00516706, -0.0083267, 0.828031, 0.560597, 3.71414, 0, 0, -0.00116598, 0.68766, -0
0, 0, -96.6558, -277.303, -0.00424648, -0.00726027, 0.866803, 0.49858, 3.62779, 0, 0, -0.0246907, 0.68766, -0
0, 0, -97.0989, -277.012, -0.00276773, -0.0043852, 0.897977, 0.440011, 3.43454, 0, 0, -0.0478579, 0.68766, -0
0, 0, -97.6157, -276.766, 0.000186417, 0.000917139, 0.927243, 0.374459, 3.24408, 0, 0, -0.031614, 0.68766, -0
0, 0, -98.1026, -276.615, 0.000330649, 0.00102805, 0.949208, 0.314649, 3.04062, 0, 0, -0.016211, 0.68766, -0
0, 0, -98.6366, -276.526, 0.00237, -0.00010857, 0.968355, 0.249565, 2.94026, 0, 0, -0.0186378, 0.68766, -0
0, 0, -99.2019, -276.507, 0.004529, -0.000953358, 0.983344, 0.181694, 2.72304, 0, 0, -0.0184678, 0.606862, -0
0, 0, -99.7485, -276.512, 0.00608623, -0.00131876, 0.991779, 0.127813, 2.69483, 0, 0, -0.00933599, 0.469131, -0
0, 0, -100.262, -276.523, 0.00507472, -0.00143641, 0.996033, 0.0888237, 2.66444, 0, 0, 0.0193106, 0.431698, -0
0, 0, -100.798, -276.617, 0.00499774, -0.00442829, 0.999267, 0.0376819, 2.51554, 0, 0, -0.00607004, 0.569847, -0
0, 0, -101.325, -276.8, 0.00653577, -0.00833059, 0.999721, -0.0211339, 2.35101, 0, 0, -0.0116374, 0.479625, -0
0, 0, -101.814, -276.961, 0.00786035, -0.00754564, 0.998146, -0.0598784, 2.31456, 0, 0, -0.00331359, 0.333878, -0
0, 0, -102.343, -277.115, 0.0094907, -0.00804201, 0.996401, -0.0838516, 2.28443, 0, 0, -0.0181825, 0.19166, -0
0, 0, -102.868, -277.226, 0.012121, -0.00829723, 0.995905, -0.089209, 2.22088, 0, 0, -0.0255218, -0.0147072, -0
0, 0, -103.428, -277.281, 0.0141249, -0.011209, 0.997004, -0.0752165, 2.12463, 0, 0, -0.00654321, -0.226184, -0
0, 0, -103.998, -277.241, 0.0149384, -0.014065, 0.999019, -0.0392574, 1.96754, 0, 0, -0.011377, -0.444591, -0
0, 0, -104.495, -277.09, 0.0143985, -0.0125527, 0.999734, 0.0129203, 1.72551, 0, 0, -0.00781626, -0.658095, -0
